ID
1
2,538,538,554,554
3
4,513,513
5,717,717,1187,1187,681,681,1239,1239
6,698,698,1065,1065,1299,1299
7
8
9,1171,1171,690,690
10,1428,1428,1427,1427
11,1260,1260
12,936,936,1094,1094,1350,1350
13,1140,1140,544,544,1147,1147
14,868,868,743,743,1148,1148
15
16,1105,1105,1390,1390,703,703,478,478
17
18,1210,1210
19,552,552,1073,1073,1034,1034
20,490,490,499,499,709,709
21,1192,1192,578,578,790,790
22,941,941,1183,1183
23,784,784,823,823,752,752,1417,1417
24,783,783,670,670,1361,1361
25,915,915,1027,1027
26
27
28,673,673,1088,1088,754,754
29
30,506,506,732,732
31,837,837,913,913,568,568,1160,1160
32,917,917,1025,1025,1426,1426
33,1440,1440,802,802
34,503,503
35,1044,1044,1389,1389,608,608,541,541
36,603,603,635,635,494,494,902,902
37,894,894,539,539,489,489
38,999,999,1061,1061
39,1154,1154,1272,1272
40,1000,1000,637,637
41,472,472,750,750,888,888
42,714,714
43,641,641,502,502,739,739,1058,1058
44,509,509
45,813,813,1179,1179
46,1277,1277
47,599,599
48,925,925,1108,1108,821,821,507,507
49,675,675,1454,1454,1439,1439,665,665
50,870,870,944,944,834,834,534,534
51,1017,1017
52,617,617,730,730,1312,1312
53,707,707,1338,1338
54
55,1282,1282,919,919,1342,1342
56,938,938
57,1002,1002,1041,1041,738,738,1251,1251
58,587,587,592,592,527,527,928,928
59,970,970,1216,1216
60,1436,1436,1165,1165
61,1132,1132,484,484
62,1057,1057
63,1047,1047,987,987
64,501,501,956,956,639,639
65,557,557,875,875,569,569,807,807
66,1098,1098,696,696,647,647,1382,1382
67,620,620,808,808,958,958
68,954,954,1112,1112
69,957,957,519,519,1156,1156,1244,1244
70,967,967
71,1007,1007
72,483,483,965,965
73
74,524,524,669,669,787,787
75,1414,1414,1421,1421,1433,1433,1437,1437
76,729,729,909,909,1124,1124
77
78,952,952,1011,1011,1121,1121,662,662
79,940,940
80,733,733,855,855,693,693,576,576
81,848,848
82,1174,1174
83
84,924,924,1100,1100,1371,1371,1393,1393
85,1314,1314,981,981,1090,1090,1410,1410
86,773,773,774,774
87,1228,1228,1240,1240,590,590
88,882,882,627,627,789,789,530,530
89,840,840,898,898,1298,1298
90
91
92
93
94,622,622,843,843
95,974,974,1162,1162,835,835,1163,1163
96,1352,1352,1362,1362,1043,1043
97,526,526,1091,1091
98,605,605,990,990,645,645,1456,1456
99
100,624,624,1214,1214,1450,1450
101,1409,1409,598,598,583,583
102,916,916,977,977,878,878
103,1230,1230,1235,1235
104,994,994
105,570,570,1455,1455,1378,1378,1130,1130
106,1405,1405,618,618,1366,1366
107
108,892,892
109,1083,1083,523,523,651,651
110,796,796,901,901,1357,1357,1369,1369
111,659,659,701,701,1286,1286
112
113
114,1068,1068,1220,1220
115
116,1082,1082,476,476
117,804,804,720,720,1049,1049,832,832
118,969,969,1070,1070,1300,1300,1265,1265
119,722,722
120,842,842,682,682,491,491,661,661
121,1284,1284
122,545,545
123,942,942,976,976,851,851,600,600
124,518,518,825,825,616,616,1349,1349
125
126,884,884
127,563,563,975,975
128,1085,1085,684,684,968,968
129,847,847,572,572,1139,1139
130,1177,1177
131,677,677,872,872,500,500
132,1050,1050,1054,1054
133,1059,1059,1060,1060,1442,1442,814,814
134,555,555,482,482
135
136
137,887,887,474,474,648,648,950,950
138,766,766,1254,1254,1153,1153,1250,1250
139,625,625,854,854,889,889,1137,1137
140,1178,1178,486,486,930,930,469,469
141,1337,1337,585,585,1292,1292
142,1316,1316
143,1022,1022,1356,1356,978,978,674,674
144,614,614,485,485
145,997,997,877,877,1396,1396
146
147
148,1056,1056,1019,1019
149,1245,1245
150
151,1018,1018,508,508,1348,1348,1447,1447
152,654,654,1195,1195
153,601,601,638,638,1015,1015,1441,1441
154,1172,1172,1222,1222,481,481
155,1326,1326,893,893,1319,1319
156,1062,1062,1063,1063,602,602,1293,1293
157,1288,1288,1071,1071,699,699
158
159,520,520,920,920
160,649,649
161
162
163,1048,1048,1413,1413
164
165
166,1076,1076,1310,1310
167,657,657,844,844,580,580,765,765
168,1117,1117,1386,1386
169,666,666,986,986,612,612,1086,1086
170,895,895,1037,1037
171,1158,1158,553,553,632,632,794,794
172,1020,1020,706,706,1383,1383
173
174,983,983,1204,1204,760,760,1013,1013
175,640,640,1033,1033,497,497,1077,1077
176,609,609,577,577
177,1323,1323
178,963,963,822,822,906,906,1399,1399
179,678,678,1340,1340
180,903,903
181
182,571,571,575,575,1029,1029,820,820
183
184,704,704,874,874,560,560,1218,1218
185,1051,1051,1144,1144,1330,1330,505,505
186,767,767,1053,1053,1189,1189
187,799,799,768,768,1246,1246,1052,1052
188,1092,1092,1434,1434,584,584
189,863,863,1150,1150,1267,1267
190,736,736,1036,1036,579,579
191,1096,1096,1111,1111,713,713,1125,1125
192
193,547,547
194,873,873,735,735,1205,1205,1209,1209
195,839,839
196,726,726,689,689,914,914,644,644
197,1064,1064,1211,1211
198,850,850,890,890,926,926,1191,1191
199,1368,1368,798,798,1351,1351
200
201,1322,1322,1339,1339,1142,1142
202,719,719,550,550
203
204,949,949,1268,1268,1327,1327
205,846,846
206,907,907
207,992,992
208,634,634,516,516
209,1227,1227
210,1341,1341,883,883,1278,1278
211,1186,1186,613,613,1401,1401,1363,1363
212,728,728,1097,1097,1406,1406,1123,1123
213,646,646,929,929,1074,1074,1110,1110
214,537,537,979,979,937,937,862,862
215
216,610,610,764,764,1166,1166
217,1231,1231,680,680
218,1180,1180,1200,1200
219,964,964
220,817,817,908,908,1159,1159,1328,1328
221,549,549,871,871,1095,1095
222,946,946
223,629,629,830,830,1197,1197
224,1118,1118,1411,1411
225,1066,1066,1243,1243,1308,1308
226,841,841,792,792
227,1003,1003,989,989,551,551,838,838
228
229,1089,1089
230,694,694
231,1080,1080,1099,1099,777,777,1101,1101
232,705,705,806,806,819,819,1042,1042
233,927,927,636,636,679,679,1242,1242
234
235,1087,1087,746,746
236,1113,1113,1379,1379,589,589,1394,1394
237
238,517,517,918,918,1201,1201,1207,1207
239,1069,1069,664,664,581,581,885,885
240,582,582,711,711,515,515
241,721,721,1237,1237
242,611,611,1182,1182,1221,1221
243,1024,1024,1040,1040
244,1238,1238
245
246,718,718,731,731,533,533
247,724,724,748,748,1026,1026
248,1107,1107
249,740,740,1093,1093
250,1079,1079,1136,1136,558,558
251,955,955,1248,1248,1285,1285,1302,1302
252,1372,1372,1377,1377,691,691,1419,1419
253,742,742,1213,1213,1167,1167
254,498,498,856,856,1196,1196
255,697,697,477,477,1359,1359,1133,1133
256,595,595,708,708
257,810,810,564,564,1012,1012
258,753,753,1122,1122,858,858
259,971,971,1303,1303,1320,1320
260,1335,1335
261
