ID
1,699,699
2,993,993,1419,1419
3,775,775,1361,1361
4,1449,1449,1354,1354
5,1013,1013,972,972
6,964,964
7,684,684,1099,1099,1285,1285
8,1170,1170,1505,1505
9,1316,1316,1543,1543,1553,1553
10
11,915,915,1038,1038,1433,1433,940,940
12,1134,1134,810,810,1375,1375
13,1270,1270,853,853
14,947,947
15,1008,1008,1269,1269
16,1421,1421
17
18,804,804,1190,1190
19
20,843,843,794,794
21,796,796,832,832
22,1208,1208,1384,1384
23,777,777,1302,1302,918,918
24
25,682,682,1154,1154
26
27,779,779,1457,1457
28,761,761,1446,1446
29,1304,1304,1220,1220
30,839,839,1089,1089
31,1294,1294,1068,1068
32,1313,1313
33,1425,1425,1407,1407
34,863,863
35,872,872,1453,1453
36,967,967
37,1204,1204,924,924
38,930,930,1334,1334,1138,1138
39,859,859,1000,1000
40,1551,1551
41,1450,1450,1432,1432
42,734,734,1241,1241
43
44,1227,1227
45,959,959,1142,1142,1020,1020
46,1035,1035,1216,1216
47,908,908,788,788,819,819
48,928,928
49,1475,1475,875,875
50,786,786,837,837,809,809
51
52,1542,1542
53,898,898
54,1001,1001,1415,1415
55,1129,1129,931,931
56,738,738,1007,1007,1585,1585,733,733
57,1120,1120,1524,1524,1527,1527,1515,1515
58,721,721,1078,1078
59,938,938,963,963,1439,1439
60
61,747,747,753,753
62
63,1009,1009,932,932,1165,1165
64,1152,1152,1342,1342
65,757,757,973,973
66,1335,1335,1348,1348,849,849
67,763,763
68,742,742
69,676,676,803,803,867,867,1198,1198
70,886,886,957,957,1064,1064
71,768,768
72,1228,1228,1400,1400
73,1122,1122,1424,1424
74,749,749,979,979,765,765,1337,1337
75,717,717,1353,1353,1406,1406
76,1311,1311
77
78,866,866
79,1231,1231,680,680
80,1066,1066,1012,1012
81,1117,1117,1130,1130,1470,1470
82,1054,1054,1420,1420
83
84,840,840,1418,1418,920,920,1431,1431
85
86
87,1052,1052
88,1369,1369,1466,1466,1454,1454,1325,1325
89,933,933,1355,1355,1500,1500
90,1127,1127,1373,1373,856,856
91,1506,1506,1521,1521
92,1124,1124,1493,1493,823,823,1248,1248
93,1409,1409,986,986,1401,1401
94,970,970,1370,1370
95
96,1240,1240,741,741,735,735
97,1327,1327,1458,1458
98
99,881,881
100,815,815
101,1237,1237,1253,1253,828,828
102,899,899
103,1250,1250
104
105
106,1382,1382,1465,1465
107,1073,1073,773,773,1103,1103
108,1176,1176,1339,1339,1338,1338,758,758
109,1263,1263,909,909
110
111,907,907,731,731
112
113,992,992,1065,1065,1441,1441,1255,1255
114
115,981,981,929,929,1495,1495,871,871
116
117,1179,1179,1181,1181,1147,1147
118,1417,1417,1200,1200
119,1169,1169,736,736
120
121,1207,1207,1497,1497,1567,1567
122,1434,1434
123,1092,1092,769,769,1326,1326
124,698,698,1512,1512
125
126,1276,1276,861,861,906,906
127,829,829,709,709
128,1047,1047,1197,1197,995,995
129,1232,1232
130
131,1482,1482,729,729,1437,1437
132,695,695,1308,1308,1040,1040
133
134,1234,1234
135,1045,1045,1088,1088,1014,1014
136
137,1469,1469,1081,1081,1496,1496
138,1266,1266,683,683,1146,1146
139
140,1150,1150,1366,1366
141,882,882,1333,1333,1126,1126
142,1343,1343
143,868,868,946,946,1230,1230,1315,1315
144,783,783,1056,1056
145,1214,1214,914,914,1324,1324
146,1074,1074,1330,1330,877,877,1571,1571
147
148,1329,1329,1548,1548
149,1180,1180,1115,1115
150,1540,1540,718,718,1217,1217,1452,1452
151,1286,1286,937,937
152
153
154
155,1143,1143,1443,1443,954,954
156,824,824,1405,1405,1412,1412
157
158
159,1194,1194,1082,1082,1474,1474
160,1399,1399
161,1508,1508,827,827
162
163,1186,1186,1239,1239,857,857
164,1178,1178,1289,1289,1006,1006
165
166,978,978,919,919
167,1274,1274,1155,1155,927,927
168,1128,1128
169,1211,1211,1539,1539,764,764
170,1223,1223,724,724,1471,1471,1225,1225
171,790,790,869,869,726,726
172,1030,1030
173,1235,1235,1378,1378
174,1032,1032
175,1221,1221
176,708,708,756,756,1086,1086
177,1195,1195
178,845,845
179
180,1293,1293,1523,1523,1520,1520,1222,1222
181,874,874,1416,1416
182,1162,1162,988,988,727,727,851,851
183,687,687
184,1171,1171,1215,1215,1380,1380
185
186,956,956,1479,1479,1386,1386
187,1016,1016,1473,1473
188,1070,1070
189
190,681,681,876,876,759,759,686,686
191,1189,1189
192
193
194,1017,1017,688,688
195,912,912,922,922
196
197,1317,1317
198,1282,1282
199,991,991,1075,1075
200,958,958,1357,1357
201
202,1039,1039,974,974,1167,1167
203
204,1344,1344
205,1025,1025,1053,1053,889,889,1072,1072
206
207,1022,1022
208
209,1021,1021,754,754
210,1041,1041,1536,1536
211,1114,1114,1175,1175,1345,1345
212,739,739,1019,1019
213
214
215
216,1331,1331,674,674
217
218
219,1036,1036,894,894
220,1050,1050
221,1336,1336,1076,1076,1094,1094
222,1318,1318
223,744,744,888,888
224,1159,1159
225
226,1192,1192,751,751,1306,1306
227,921,921,1299,1299,1242,1242,1517,1517
228
229
230,1209,1209,1238,1238
231
232,1144,1144
233,1062,1062,1245,1245
234,1265,1265,1288,1288,1109,1109
235
236,1077,1077
237,1483,1483,766,766
238,1256,1256,732,732
239
240
241
242,1004,1004,1247,1247,800,800,884,884
243
244
245,1111,1111
246,1136,1136
247,722,722
248,1374,1374,1093,1093,1177,1177,1371,1371
249,673,673,704,704,1291,1291
250,844,844,690,690,1568,1568
251
252
253,1015,1015,1414,1414
254,1323,1323,944,944,1024,1024
255
256,1278,1278,1312,1312,1297,1297
257,1153,1153,895,895,1044,1044
258,693,693
259
260
261
262,813,813,883,883,1444,1444
263,989,989
264,1518,1518,1510,1510,1513,1513
265,1191,1191,1213,1213,1583,1583,772,772
266,780,780,1566,1566
267,1314,1314
268,847,847
269,1199,1199,977,977
270,1283,1283,1210,1210
271,1243,1243,1492,1492,792,792
272,939,939,1478,1478
273,878,878
274,1002,1002
