ID
1
2,84,84,103,103
3,116,116
4,63,63
5,80,80,134,134,140,140
6,91,91,72,72
7,105,105,107,107,53,53
8,82,82
9
10,81,81
11,83,83,94,94
12,74,74,85,85
13,106,106,118,118,55,55
14
15,95,95,67,67
16
17
18
19,100,100
20,90,90,122,122,121,121
21,129,129,138,138,101,101
22,98,98,66,66
23
24
25,99,99,57,57,78,78
26
27,54,54,56,56
28,111,111,126,126,133,133
29,96,96,97,97,104,104
30,131,131,141,141,77,77,88,88
31,65,65
32,114,114,92,92,112,112
33,110,110,71,71,113,113
34,87,87
35,75,75,117,117,108,108
36,93,93,125,125,58,58
37,64,64,130,130,76,76
38,115,115,120,120
39
40,102,102,128,128
41,70,70,144,144,109,109
42,136,136,60,60,124,124,145,145
43
44
45,61,61,68,68,59,59,127,127
46,146,146,79,79,119,119
47
48,89,89
49,86,86,62,62,123,123
50,135,135,137,137
51,139,139,142,142
52,132,132,143,143,69,69,73,73
