ID
1,966,966
2,742,742
3,975,975
4,620,620
5,1439,1439,758,758,783,783,1242,1242
6,676,676,1299,1299,1350,1350,1493,1493
7,609,609
8,635,635,790,790,917,917
9,1188,1188
10,1140,1140,1053,1053,808,808,981,981
11,1385,1385,737,737,1303,1303,1334,1334
12,916,916
13,685,685
14,956,956,1023,1023
15,637,637,1221,1221,964,964
16,1113,1113,655,655
17,668,668,613,613
18
19,583,583,744,744,722,722
20,825,825,875,875,1114,1114
21
22,867,867,603,603,1415,1415
23,1079,1079
24,656,656,1088,1088,1319,1319,1284,1284
25,1389,1389
26,1103,1103
27,994,994
28,1400,1400,784,784,1277,1277,682,682
29,1157,1157,1219,1219,947,947,984,984
30,911,911,1473,1473
31,1365,1365,681,681,1275,1275
32,1286,1286,906,906,958,958
33,1105,1105,1282,1282,1462,1462,1076,1076
34
35,1051,1051,1298,1298,792,792,937,937
36,1289,1289,962,962,822,822,736,736
37,1390,1390,1189,1189,645,645
38
39,1071,1071,785,785
40,1006,1006
41,1410,1410
42,1127,1127,1402,1402,878,878
43,1411,1411
44,1047,1047,780,780,1335,1335,1377,1377
45,597,597,624,624,762,762,690,690
46,1450,1450,889,889,946,946,1417,1417
47,1123,1123,1032,1032,1487,1487
48,748,748,641,641
49,764,764,1453,1453,1465,1465,582,582
50,719,719
51,705,705,1381,1381
52,920,920,741,741
53,866,866
54,622,622,1139,1139,1386,1386
55,630,630,1020,1020
56,659,659,707,707,1300,1300
57,873,873
58,1185,1185
59,1201,1201,1458,1458
60,1163,1163
61,1017,1017,591,591
62,1130,1130,833,833,861,861
63,1067,1067,1363,1363,1391,1391,1428,1428
64,886,886,954,954
65,927,927,1250,1250
66,1329,1329
67,885,885,1399,1399
68,915,915,1239,1239,1245,1245,850,850
69
70,1444,1444,1112,1112
71,612,612
72,657,657
73,621,621,670,670,1313,1313,1294,1294
74,1404,1404
75,1098,1098
76
77,1178,1178,1485,1485
78,1110,1110,1100,1100
79,1262,1262,1014,1014
80,1192,1192
81,644,644,849,849,1089,1089,1423,1423
82,767,767
83,900,900,1251,1251,814,814,880,880
84,1259,1259
85,600,600
86
87,712,712,732,732,908,908,895,895
88,1191,1191,1349,1349
89,759,759,1097,1097,1198,1198
90,1040,1040,992,992
91,1196,1196,925,925
92,1060,1060,935,935
93,1225,1225,713,713
94,1261,1261,791,791
95,859,859
96
97
98,1074,1074
99
100,1372,1372,675,675,1197,1197
101,1193,1193
102,1117,1117,1310,1310
103,951,951,1016,1016,1220,1220,616,616
104,1108,1108,807,807,1120,1120,1328,1328
105,587,587,1214,1214,1407,1407,1136,1136
106,1256,1256,711,711,1478,1478,902,902
107
108,1172,1172,688,688
109,753,753
110,632,632,1297,1297
111
112,1296,1296,1001,1001,804,804,1161,1161
113,661,661,1037,1037,1449,1449
114,939,939,924,924
115,781,781,818,818,1222,1222
116,1083,1083
117
118,1059,1059
119
120,1226,1226,830,830,1154,1154,1253,1253
121,1152,1152
122,604,604
123,888,888,926,926
124,1102,1102,1446,1446
125,1187,1187
126
127
128,941,941,745,745,1056,1056
129
130,720,720,1099,1099
131,1202,1202,618,618
132,671,671
133,1171,1171,716,716,1338,1338
134,846,846
135,626,626,1425,1425,601,601
136,1240,1240,665,665
137,965,965,1210,1210
138,1131,1131,1004,1004,1052,1052
139
140,576,576,989,989,823,823
141,693,693,1382,1382,1146,1146,730,730
142,678,678,752,752,843,843
143,1095,1095
144,1111,1111,1479,1479
145
146,1231,1231
147,1073,1073,938,938
148,1467,1467
149,602,602
150,1141,1141,1305,1305,1324,1324
151,1355,1355,1332,1332
152,1211,1211
153,653,653,845,845,595,595
154,768,768,1186,1186,660,660
155,1223,1223,970,970,658,658,1360,1360
156,700,700,876,876
157,923,923,1025,1025
158,760,760
159,1033,1033,998,998,1203,1203
160,841,841
161,614,614,703,703,1412,1412
162
163,598,598,589,589,714,714
164
165,1268,1268
166,615,615,1463,1463,634,634,1371,1371
167,1065,1065
168
169,638,638,1248,1248
170,1194,1194,726,726,1395,1395,1454,1454
171,1255,1255
172,967,967,1266,1266
173,1279,1279,1227,1227,1269,1269
174,740,740,851,851,930,930,865,865
175,717,717,856,856
176,765,765
177,1235,1235
178,842,842,824,824,991,991
179,696,696
180,1085,1085,831,831,957,957,1132,1132
181,848,848,1491,1491,890,890,976,976
182,1029,1029
183,961,961
184
185,619,619,1159,1159,1295,1295,1068,1068
186
187,903,903,987,987,1094,1094,1084,1084
188,1238,1238,864,864,1049,1049
189,608,608,1134,1134,829,829,1182,1182
190,617,617
191,1031,1031
192,1024,1024,1199,1199,739,739
193
194,766,766
195
196
197
198,803,803
199,1457,1457,1440,1440
200,969,969
201,1208,1208,1027,1027,844,844
202
203,698,698
204,1156,1156
205
206,669,669,860,860,1036,1036,944,944
207,731,731,799,799,1476,1476
208,650,650
209,912,912,993,993
210,747,747,695,695,1396,1396
211
212,806,806,922,922
213,642,642,892,892,1057,1057
214,1034,1034,691,691
215,1173,1173
216
217,971,971
218,1236,1236,934,934,1177,1177,1392,1392
219,793,793,1080,1080,646,646,811,811
220,787,787,913,913,1101,1101
221,907,907,1075,1075,673,673,727,727
222,647,647
223
224,1311,1311
225,1241,1241,684,684
226
227,953,953,738,738
228
229,789,789,1408,1408
230,1326,1326,1422,1422
231,897,897
232
233
234,812,812
235,1165,1165,1205,1205,973,973,999,999
236,1122,1122
237,1443,1443,887,887
238,972,972
239,800,800,1109,1109
240,692,692
241,940,940,1260,1260
242,1330,1330,648,648
243,724,724
244,1373,1373,1436,1436,1442,1442,1460,1460
245,1468,1468,1179,1179
246,942,942,904,904,932,932,943,943
247
248
249,1184,1184,1480,1480
250,769,769
251,631,631
252,1271,1271
253,1452,1452,1081,1081,1151,1151
254,699,699,1000,1000
255,1337,1337
256,794,794
257,1455,1455,1022,1022,1367,1367,1342,1342
258,652,652,751,751
259
260,832,832
261,1115,1115,802,802
262,610,610
263,1030,1030
264
265,733,733
266,1062,1062
267,1301,1301
268
269,816,816,933,933
270,1144,1144
271
272,847,847
273
274,978,978,1224,1224
275,817,817
276,1043,1043
277,868,868
278
279,755,755,1394,1394,834,834,1243,1243
280,836,836,1237,1237
281,1272,1272
282,1247,1247,826,826,1383,1383,1475,1475
283,815,815
284,835,835,1218,1218,1204,1204,1254,1254
285,1010,1010,899,899,1353,1353,1063,1063
286,1142,1142,813,813,1190,1190,1213,1213
287
288,901,901
289,625,625,977,977
290,1484,1484,1488,1488
291,1175,1175
292,757,757,910,910
293,1054,1054
294,1276,1276,1180,1180
295,694,694
296
297,1474,1474
298,1216,1216,858,858,1021,1021
299
300,1285,1285,894,894
301,750,750,1361,1361,1217,1217,1316,1316
302,771,771
303,1333,1333
304,1148,1148
305,1357,1357,1352,1352,1064,1064,1340,1340
306,1356,1356,1133,1133,1138,1138,1351,1351
307,1124,1124
308,877,877,702,702
309
310,838,838,1384,1384
311,960,960,680,680
312,1405,1405
313,914,914,898,898
314,663,663
315,772,772,795,795,1459,1459
316
317,581,581
318,1066,1066,862,862,1149,1149
319,1322,1322
320,586,586,1048,1048,1325,1325
321,1258,1258
322,1174,1174,588,588
323,779,779,1050,1050,1434,1434,1092,1092
324,788,788,950,950
325,1145,1145,1232,1232,945,945,1087,1087
326
327,1128,1128
328,988,988
329,810,810,1359,1359,1380,1380
330,701,701,1283,1283,667,667,928,928
331,672,672,662,662
332,1445,1445
333,1379,1379
334,1195,1195,1312,1312
335,1055,1055
336
337,1401,1401
338,921,921,1318,1318,1327,1327,1477,1477
339
340,1176,1176
341,852,852
342,1292,1292
343,857,857
344,754,754,1129,1129
345,1018,1018
346
347,801,801,1091,1091,1364,1364
348,955,955,1168,1168,1345,1345
349
350,577,577,706,706
351,1432,1432,708,708
352
353,1489,1489
354,1072,1072,775,775
355
356,651,651
357,1090,1090
358
359,1153,1153,778,778
360,666,666
361
362,872,872,1078,1078
