ID
1,316,316,387,387,351,351,968,968
2,502,502,585,585,526,526,476,476
3,508,508,471,471
4,376,376,497,497,744,744,734,734
5,579,579,733,733,588,588
6,504,504,572,572
7,494,494,815,815,871,871
8,566,566
9,838,838,926,926
10,937,937
11,369,369,692,692,339,339,483,483
12,512,512,481,481,980,980,581,581
13,499,499,554,554,965,965,934,934
14,466,466,648,648
15,535,535,892,892,837,837,832,832
16,463,463,295,295
17,312,312,400,400
18,468,468,810,810,424,424,783,783
19,490,490,437,437
20,618,618,762,762,676,676
21,988,988,960,960,985,985,666,666
22,971,971,639,639,412,412,921,921
23,940,940,545,545
24
25,647,647,814,814
26,511,511,509,509,384,384,973,973
27,541,541,593,593,841,841
28,429,429,850,850,364,364
29,433,433,590,590,480,480
30,524,524,800,800,380,380
31,557,557,570,570,685,685,713,713
32,530,530,358,358
33,338,338,749,749,743,743,745,745
34,918,918
35,398,398,659,659,887,887
36,501,501
37,518,518
38,472,472
39,707,707
40,703,703,592,592
41,294,294,434,434
42,537,537,374,374,551,551
43,689,689,724,724,426,426,336,336
44,958,958,443,443,485,485,419,419
45,778,778,786,786,844,844,890,890
46,757,757
47,377,377,849,849,765,765,816,816
48,854,854,300,300,979,979,302,302
49,467,467,902,902,626,626
50,479,479
51,619,619,885,885,304,304,839,839
52,785,785
53,927,927,768,768
54,710,710,990,990
55
56,487,487
57,911,911,963,963,964,964,609,609
58,944,944,772,772,821,821
59,613,613,540,540
60,407,407,293,293,484,484,943,943
61,722,722
62,830,830,343,343,368,368
63,599,599,516,516,715,715
64,719,719,711,711,606,606,708,708
65,322,322,456,456
66,741,741,759,759,751,751
67,617,617,683,683,697,697,989,989
68,855,855
69,565,565,894,894
70,444,444,732,732
71,668,668
72,641,641,441,441,714,714
73
74,959,959,373,373
75,852,852,834,834,909,909,820,820
76,403,403,682,682,342,342
77,423,423,326,326,972,972,310,310
78,799,799,873,873
79,728,728
80,328,328,331,331
81,522,522,846,846,771,771
82,602,602,470,470,594,594
83,573,573
84,596,596
85,735,735,736,736,753,753
86,333,333,292,292,912,912
87
88,829,829,895,895,679,679,315,315
89,431,431,391,391,793,793
90,411,411,698,698
91,720,720,740,740
92,435,435,580,580,776,776
93,868,868,323,323,640,640,766,766
94,969,969,385,385
95,587,587,672,672
96,548,548,347,347,372,372,645,645
97,360,360,531,531,723,723
98,515,515
99,806,806,318,318,629,629
100,558,558,780,780,870,870
101,370,370,346,346
102,553,553
103,898,898,952,952
104,332,332,680,680,389,389
105,303,303
106,631,631,348,348,327,327
107,956,956,967,967,945,945
108,349,349,578,578,493,493
109
110,413,413,605,605,637,637
111,607,607,917,917,875,875
112,769,769,378,378,807,807,678,678
113
114,731,731,440,440,739,739,746,746
115,614,614,670,670,886,886,654,654
116,860,860,858,858,941,941,856,856
117,589,589,984,984,667,667
118,903,903
119,633,633,791,791,330,330,915,915
120,465,465,500,500,906,906
121,634,634,782,782,674,674
122,750,750,396,396
123,601,601,625,625,847,847
124,923,923,314,314
125,764,764,388,388,879,879,406,406
126,604,604,718,718
127,552,552,375,375,415,415
128,395,395,417,417,420,420,931,931
129,365,365
130
131,853,853,409,409
132,517,517,324,324,717,717,696,696
133,737,737
134,611,611,615,615,779,779
135
136,450,450,770,770
137,681,681,309,309
138,561,561,569,569,507,507,478,478
139,568,568,804,804,577,577
140,889,889,404,404,835,835
141,784,784,880,880,644,644
142,828,828,381,381,393,393
143
144,610,610,620,620,936,936
145,498,498,556,556,421,421,888,888
146,453,453,721,721
147,884,884,763,763
148,405,405,942,942,787,787,983,983
149
150,907,907
151,836,836,781,781,874,874,582,582
152,818,818,675,675
153,425,425,584,584
154,946,946,661,661
155,486,486,416,416
156,891,891,897,897,865,865
157,687,687,477,477,430,430,700,700
158,482,482
159,947,947
160
161,576,576,729,729
162,308,308,709,709,414,414,688,688
163,760,760,402,402,756,756,742,742
164,690,690
165,677,677
166,808,808,321,321
167,900,900,646,646
168,442,442,929,929,864,864
169
170,491,491,432,432,684,684
171,636,636,752,752,738,738
172,296,296,311,311,297,297
173,439,439
174,727,727,701,701,726,726
175,843,843,914,914,974,974,777,777
176,564,564
177,547,547,920,920,797,797,904,904
178,978,978,652,652,861,861
179
180,651,651,379,379
181,928,928,933,933
182,905,905,916,916,976,976,970,970
183,550,550
184,352,352,563,563
185,635,635
186,691,691,716,716,595,595
187,521,521
188,337,337
189,461,461,320,320,458,458
190,422,422
191,656,656,475,475
192,574,574,399,399,575,575,513,513
193,549,549,702,702,539,539
194,628,628,827,827
195
196,446,446,773,773
197,307,307,394,394,848,848,367,367
198,630,630,356,356,650,650,538,538
199,693,693,695,695,712,712,560,560
200,571,571
201,663,663,305,305,953,953,801,801
202,803,803,621,621,583,583,910,910
203,955,955,982,982,496,496,357,357
204,622,622,464,464,794,794
205,366,366,655,655,825,825,899,899
206,345,345,492,492
207,488,488,761,761,520,520
208,660,660,881,881
209,436,436
210,536,536,857,857,653,653
211,673,673,922,922
212,598,598
213,767,767
214,350,350,534,534
215,600,600,790,790,469,469
216,908,908
217,669,669,851,851
218,867,867
219,474,474,495,495
220,671,671
221,686,686
222,817,817,819,819,546,546
223,949,949,975,975
224,876,876,353,353,822,822,355,355
225,319,319,632,632,586,586
226,877,877,932,932,831,831,896,896
227,457,457,567,567
228,390,390,448,448,775,775,862,862
229,542,542,809,809
230,954,954
231,306,306,445,445
232,957,957,301,301
233,514,514,529,529
234,418,418
235,608,608
236,505,505
237,354,354
238,823,823,532,532,462,462,510,510
239,329,329,528,528
240,473,473,813,813,643,643
241,451,451,987,987
242,335,335,410,410,489,489,725,725
243
244,401,401,623,623,562,562
245,788,788,842,842,392,392,341,341
246
247,706,706
248,386,386,705,705
249,506,506
250,798,798,824,824,591,591
251,863,863,919,919,893,893,344,344
252,408,408,774,774,452,452
253,447,447,935,935,913,913
254,795,795,859,859,872,872
255,948,948
256,603,603,658,658
257,805,805
258,455,455,361,361
259,559,559,527,527,939,939
260,454,454,811,811
261,298,298,657,657,950,950,962,962
262,699,699,299,299
263,519,519,796,796
264,869,869,334,334,555,555
265,363,363,371,371
266,758,758
267,924,924,977,977,981,981,802,802
268,459,459
269
270,544,544,665,665,438,438
271,317,317,523,523,951,951,789,789
272,649,649,662,662,812,812,428,428
273,612,612,340,340,642,642
274,533,533,730,730,747,747,755,755
275,754,754,638,638
276,694,694,748,748
277,961,961,362,362
278,883,883,525,525
279,427,427,597,597,792,792,882,882
280
281,833,833
282,624,624
283,845,845,925,925
284,840,840,359,359,460,460,383,383
285,382,382,449,449,616,616,704,704
286,397,397,325,325,966,966
287,543,543,503,503
288,826,826,878,878,938,938
289,901,901,866,866,986,986,930,930
290,627,627,664,664
291,313,313
